platform,account_name,dv01_id,as_of_date,loan_term_orig,loan_origination_date,loan_payment_date_first_contractual,loan_maturity_date_orig,loan_age,rem_term,fico_orig,home_ownership,inquiries_last_6_months,delinq_accts_2_years,number_tl_open_last_12_months,annual_inc,annual_inc_verified,credit_age,bc_utilization,revolving_utilization,state_borr,employ_status,job_length,loan_purpose,loan_rate_gross_orig,apr,eop_status,dti_orig,loan_grade,loan_ever_modified,loan_balance_orig,eop_balance,loan_payment_scheduled_amt_orig,pti_orig,dti_plus_pti_orig,eop_days_past_due
Prosper,PAR_2026_1,2474729,12/31/2025,36,12/30/2025,1/30/2026,12/30/2028,0,36,693,,,,,,No,,,,,,,Household Expenses,0.2239,0.01866,Current,0.2011,PP-D,1,18000,18000,691.07,,0.2011,0
Prosper,PAR_2026_1,2460021,12/31/2025,48,12/3/2025,1/3/2026,12/3/2029,0,48,720,,,,,,No,,,,,,,Debt Consolidation,0.1973,0.01644,Current,0.4655,PP-C,1,7000,7000,212.01,,0.4655,0
Prosper,PAR_2026_1,2474458,12/31/2025,36,12/17/2025,1/17/2026,12/17/2028,0,36,793,,,,,,No,,,,,,,Other,0.092,0.00767,Current,0.1697,PP-A,0,13042.06,13042.06,415.95,,0.1697,0
Prosper,PAR_2026_1,2462349,12/31/2025,36,12/8/2025,1/8/2026,12/8/2028,0,36,617,,,,,,No,,,,,,,Home Improvement,0.2476,0.02063,Current,0.2738,PP-E,0,5554.94,5554.94,220.16,,0.2738,0
Prosper,PAR_2026_1,2475712,12/31/2025,60,12/18/2025,1/18/2026,12/18/2030,0,60,648,,,,,,No,,,,,,,Home Improvement,0.1038,0.00865,Current,0.0404,PP-A,0,7000,7000,150.04,,0.0404,0
Prosper,PAR_2026_1,2469082,12/31/2025,60,12/9/2025,1/9/2026,12/9/2030,0,60,668,,,,,,No,,,,,,,Debt Consolidation,0.1155,0.00963,Current,0.1144,PP-A,0,25000,25000,550.44,,0.1144,0
Prosper,PAR_2026_1,2481766,12/31/2025,60,12/30/2025,1/30/2026,12/30/2030,0,60,742,,,,,,No,,,,,,,Other,0.1369,0.01141,Current,0.1957,PP-B,0,18000,18000,415.94,,0.1957,0
Prosper,PAR_2026_1,2460273,12/31/2025,60,12/3/2025,1/3/2026,12/3/2030,0,60,787,,,,,,No,,,,,,,Debt Consolidation,0.116,0.00967,Current,0.2374,PP-A,1,30000,30000,661.29,,0.2374,0
Prosper,PAR_2026_1,2474730,12/31/2025,36,12/30/2025,1/30/2026,12/30/2028,0,36,653,,,,,,No,,,,,,,Other,0.1968,0.0164,Current,0.1272,PP-C,1,15000,15000,555.01,,0.1272,0
Prosper,PAR_2026_1,2465248,12/31/2025,36,12/2/2025,1/2/2026,12/2/2028,0,36,609,,,,,,No,,,,,,,Other,0.2737,0.02281,Current,0.1305,PP-E,1,5000,5000,205.12,,0.1305,0
Prosper,PAR_2026_1,2475478,12/31/2025,60,12/18/2025,1/18/2026,12/18/2030,0,60,691,,,,,,No,,,,,,,Debt Consolidation,0.3025,0.02521,Current,0.2596,PP-E,1,20000,20000,650.14,,0.2596,0
Prosper,PAR_2026_1,2472083,12/31/2025,60,12/23/2025,1/23/2026,12/23/2030,0,60,706,,,,,,No,,,,,,,Debt Consolidation,0.1125,0.00938,Current,0.075,PP-A,0,5000,5000,109.34,,0.075,0
Prosper,PAR_2026_1,2460630,12/31/2025,60,12/4/2025,1/4/2026,12/4/2030,0,60,713,,,,,,No,,,,,,,Debt Consolidation,0.1148,0.00957,Current,0.1818,PP-B,0,6043.29,6043.29,132.85,,0.1818,0
Prosper,PAR_2026_1,2478877,12/31/2025,36,12/24/2025,1/24/2026,12/24/2028,0,36,751,,,,,,No,,,,,,,Debt Consolidation,0.1072,0.00893,Current,0.4699,PP-A,1,18000,18000,586.91,,0.4699,0
Prosper,PAR_2026_1,2462291,12/31/2025,36,12/8/2025,1/8/2026,12/8/2028,0,36,675,,,,,,No,,,,,,,Debt Consolidation,0.1724,0.01437,Current,0.1641,PP-C,0,16000,16000,572.36,,0.1641,0
Prosper,PAR_2026_1,2470454,12/31/2025,60,12/19/2025,1/19/2026,12/19/2030,0,60,732,,,,,,No,,,,,,,Debt Consolidation,0.136,0.01133,Current,0.261,PP-B,0,29667.07,29667.07,684.16,,0.261,0
Prosper,PAR_2026_1,2471353,12/31/2025,60,12/12/2025,1/12/2026,12/12/2030,0,60,662,,,,,,No,,,,,,,Debt Consolidation,0.167,0.01392,Current,0.2752,PP-C,1,27469.51,27469.51,678.26,,0.2752,0
Prosper,PAR_2026_1,2463743,12/31/2025,60,12/9/2025,1/9/2026,12/9/2030,0,60,711,,,,,,No,,,,,,,Debt Consolidation,0.2843,0.02369,Current,0.4197,PP-E,0,13331.85,13331.85,418.56,,0.4197,0
Prosper,PAR_2026_1,2471680,12/31/2025,48,12/12/2025,1/12/2026,12/12/2029,0,48,675,,,,,,No,,,,,,,Debt Consolidation,0.1079,0.00899,Current,0.3038,PP-A,0,27170.96,27170.96,699.48,,0.3038,0
Prosper,PAR_2026_1,2470615,12/31/2025,60,12/11/2025,1/11/2026,12/11/2030,0,60,676,,,,,,No,,,,,,,Debt Consolidation,0.0986,0.00822,Current,0.074,PP-A,0,8500,8500,180.01,,0.074,0
Prosper,PAR_2026_1,2475791,12/31/2025,60,12/30/2025,1/30/2026,12/30/2030,0,60,644,,,,,,No,,,,,,,Other,0.1834,0.01528,Current,0.3816,PP-C,1,24500,24500,626.68,,0.3816,0
Prosper,PAR_2026_1,2480560,12/31/2025,60,12/29/2025,1/29/2026,12/29/2030,0,60,697,,,,,,No,,,,,,,Other,0.1085,0.00904,Current,0.2711,PP-A,0,38039.34,38039.34,824.22,,0.2711,0
Prosper,PAR_2026_1,2478910,12/31/2025,60,12/24/2025,1/24/2026,12/24/2030,0,60,686,,,,,,No,,,,,,,Debt Consolidation,0.2008,0.01673,Current,0.3462,PP-C,0,16481.71,16481.71,437.4,,0.3462,0
Prosper,PAR_2026_1,2472491,12/31/2025,36,12/23/2025,1/23/2026,12/23/2028,0,36,781,,,,,,No,,,,,,,Home Improvement,0.2104,0.01753,Current,0.4799,PP-D,1,5000,5000,188.48,,0.4799,0
Prosper,PAR_2026_1,2467727,12/31/2025,60,12/16/2025,1/16/2026,12/16/2030,0,60,668,,,,,,No,,,,,,,Debt Consolidation,0.1105,0.00921,Current,0.4015,PP-A,0,10000,10000,217.67,,0.4015,0
Prosper,PAR_2026_1,2481598,12/31/2025,24,12/30/2025,1/30/2026,12/30/2027,0,24,760,,,,,,No,,,,,,,Medical Expenses,0.08,0.00667,Current,0.1212,PP-AA,1,7500,7500,339.2,,0.1212,0
Prosper,PAR_2026_1,2469496,12/31/2025,60,12/9/2025,1/9/2026,12/9/2030,0,60,701,,,,,,No,,,,,,,Home Improvement,0.1166,0.00972,Current,0.1751,PP-A,0,11000,11000,242.8,,0.1751,0
Prosper,PAR_2026_1,2461800,12/31/2025,60,12/8/2025,1/8/2026,12/8/2030,0,60,674,,,,,,No,,,,,,,Home Improvement,0.1093,0.00911,Current,0.0483,PP-A,0,3803.93,3803.93,82.57,,0.0483,0
Prosper,PAR_2026_1,2465732,12/31/2025,60,12/12/2025,1/12/2026,12/12/2030,0,60,652,,,,,,No,,,,,,,Debt Consolidation,0.2629,0.02191,Current,0.1069,PP-E,0,19997.78,19997.78,602.18,,0.1069,0
Prosper,PAR_2026_1,2466200,12/31/2025,60,12/12/2025,1/12/2026,12/12/2030,0,60,646,,,,,,No,,,,,,,Debt Consolidation,0.1653,0.01378,Current,0.1658,PP-C,0,12635.97,12635.97,310.85,,0.1658,0
Prosper,PAR_2026_1,2470507,12/31/2025,60,12/11/2025,1/11/2026,12/11/2030,0,60,716,,,,,,No,,,,,,,Debt Consolidation,0.1116,0.0093,Current,0.2885,PP-A,1,49500,49500,1080.2,,0.2885,0
Prosper,PAR_2026_1,2460294,12/31/2025,60,12/3/2025,1/3/2026,12/3/2030,0,60,732,,,,,,No,,,,,,,Debt Consolidation,0.1578,0.01315,Current,0.5521,PP-B,1,27000,27000,653.44,,0.5521,0
Prosper,PAR_2026_1,2475213,12/31/2025,60,12/30/2025,1/30/2026,12/30/2030,0,60,670,,,,,,No,,,,,,,Other,0.1369,0.01141,Current,0.2274,PP-B,0,22500,22500,519.93,,0.2274,0
Prosper,PAR_2026_1,2470245,12/31/2025,60,12/19/2025,1/19/2026,12/19/2030,0,60,689,,,,,,No,,,,,,,Debt Consolidation,0.1696,0.01413,Current,0.3605,PP-C,0,41000,41000,1018.07,,0.3605,0
Prosper,PAR_2026_1,2469500,12/31/2025,60,12/18/2025,1/18/2026,12/18/2030,0,60,713,,,,,,No,,,,,,,Debt Consolidation,0.2656,0.02213,Current,0.3849,PP-E,0,19500,19500,590.32,,0.3849,0
Prosper,PAR_2026_1,2463761,12/31/2025,48,12/9/2025,1/9/2026,12/9/2029,0,48,677,,,,,,No,,,,,,,Other,0.2292,0.0191,Current,0.0958,PP-D,0,3332.96,3332.96,106.68,,0.0958,0
Prosper,PAR_2026_1,2472664,12/31/2025,60,12/16/2025,1/16/2026,12/16/2030,0,60,660,,,,,,No,,,,,,,Debt Consolidation,0.1104,0.0092,Current,0.1577,PP-A,0,31518.31,31518.31,685.91,,0.1577,0
Prosper,PAR_2026_1,2461148,12/31/2025,60,12/4/2025,1/4/2026,12/4/2030,0,60,715,,,,,,No,,,,,,,Large Purchase,0.1545,0.01288,Current,0.1083,PP-B,0,10987.8,10987.8,264,,0.1083,0
Prosper,PAR_2026_1,2475529,12/31/2025,48,12/18/2025,1/18/2026,12/18/2029,0,48,707,,,,,,No,,,,,,,Large Purchase,0.2219,0.01849,Current,0.3542,PP-D,0,5500,5500,173.85,,0.3542,0
Prosper,PAR_2026_1,2481721,12/31/2025,60,12/30/2025,1/30/2026,12/30/2030,0,60,728,,,,,,No,,,,,,,Debt Consolidation,0.105,0.00875,Current,0.461,PP-A,0,33148.57,33148.57,712.49,,0.461,0
Prosper,PAR_2026_1,2471360,12/31/2025,24,12/22/2025,1/22/2026,12/22/2027,0,24,808,,,,,,No,,,,,,,Debt Consolidation,0.08,0.00667,Current,0.1426,PP-AA,1,6060.61,6060.61,274.1,,0.1426,0
Prosper,PAR_2026_1,2473899,12/31/2025,60,12/29/2025,1/29/2026,12/29/2030,0,60,714,,,,,,No,,,,,,,Debt Consolidation,0.0859,0.00716,Current,0.1531,PP-AA,0,50000,50000,1028,,0.1531,0
Prosper,PAR_2026_1,2474465,12/31/2025,60,12/29/2025,1/29/2026,12/29/2030,0,60,657,,,,,,No,,,,,,,Large Purchase,0.1953,0.01628,Current,0.367,PP-D,0,9998.89,9998.89,262.3,,0.367,0
Prosper,PAR_2026_1,2475421,12/31/2025,60,12/18/2025,1/18/2026,12/18/2030,0,60,692,,,,,,No,,,,,,,Debt Consolidation,0.136,0.01133,Current,0.4092,PP-B,0,16000,16000,368.98,,0.4092,0
Prosper,PAR_2026_1,2461869,12/31/2025,60,12/8/2025,1/8/2026,12/8/2030,0,60,679,,,,,,No,,,,,,,Debt Consolidation,0.2186,0.01822,Current,0.3851,PP-D,1,12776.36,12776.36,351.85,,0.3851,0
Prosper,PAR_2026_1,2469724,12/31/2025,60,12/10/2025,1/10/2026,12/10/2030,0,60,630,,,,,,No,,,,,,,Large Purchase,0.2806,0.02338,Current,0.1629,PP-E,0,12000,12000,374.06,,0.1629,0
Prosper,PAR_2026_1,2470903,12/31/2025,60,12/11/2025,1/11/2026,12/11/2030,0,60,738,,,,,,No,,,,,,,Other,0.1098,0.00915,Current,0.2531,PP-A,0,19000,19000,412.92,,0.2531,0
Prosper,PAR_2026_1,2475341,12/31/2025,60,12/30/2025,1/30/2026,12/30/2030,0,60,806,,,,,,No,,,,,,,Home Improvement,0.0985,0.00821,Current,0.3675,PP-A,0,36000,36000,762.24,,0.3675,0
Prosper,PAR_2026_1,2481679,12/31/2025,36,12/30/2025,1/30/2026,12/30/2028,0,36,641,,,,,,No,,,,,,,Taxes,0.2751,0.02293,Current,0.2132,PP-E,0,3000,3000,123.3,,0.2132,0
Prosper,PAR_2026_1,2462010,12/31/2025,60,12/8/2025,1/8/2026,12/8/2030,0,60,704,,,,,,No,,,,,,,Household Expenses,0.1428,0.0119,Current,0.1191,PP-B,1,5500,5500,128.78,,0.1191,0
Prosper,PAR_2026_1,2474004,12/31/2025,60,12/29/2025,1/29/2026,12/29/2030,0,60,726,,,,,,No,,,,,,,Debt Consolidation,0.0987,0.00823,Current,0.2605,PP-A,0,22000,22000,466.03,,0.2605,0
Prosper,PAR_2026_1,2465995,12/31/2025,60,12/3/2025,1/3/2026,12/3/2030,0,60,702,,,,,,No,,,,,,,Debt Consolidation,0.1969,0.01641,Current,0.2079,PP-C,0,30000,30000,789.65,,0.2079,0
Prosper,PAR_2026_1,2472482,12/31/2025,60,12/23/2025,1/23/2026,12/23/2030,0,60,776,,,,,,No,,,,,,,Other,0.2854,0.02378,Current,0.4995,PP-E,0,9998.89,9998.89,314.59,,0.4995,0
Prosper,PAR_2026_1,2469370,12/31/2025,48,12/9/2025,1/9/2026,12/9/2029,0,48,652,,,,,,No,,,,,,,Debt Consolidation,0.2336,0.01947,Current,0.2372,PP-D,0,7776.91,7776.91,250.8,,0.2372,0
Prosper,PAR_2026_1,2468752,12/31/2025,60,12/9/2025,1/9/2026,12/9/2030,0,60,809,,,,,,No,,,,,,,Home Improvement,0.105,0.00875,Current,0.3386,PP-A,0,37500,37500,806.02,,0.3386,0
Prosper,PAR_2026_1,2459069,12/31/2025,36,12/1/2025,1/1/2026,12/1/2028,0,36,777,,,,,,No,,,,,,,Debt Consolidation,0.08,0.00667,Current,0.1289,PP-AA,1,7000,7000,219.35,,0.1289,0
Prosper,PAR_2026_1,2459951,12/31/2025,60,12/2/2025,1/2/2026,12/2/2030,0,60,678,,,,,,No,,,,,,,Debt Consolidation,0.08,0.00667,Current,0.308,PP-AA,0,10868.38,10868.38,220.37,,0.308,0
Prosper,PAR_2026_1,2471796,12/31/2025,60,12/23/2025,1/23/2026,12/23/2030,0,60,766,,,,,,No,,,,,,,Debt Consolidation,0.08,0.00667,Current,0.0671,PP-AA,0,6000,6000,121.66,,0.0671,0
Prosper,PAR_2026_1,2465097,12/31/2025,60,12/11/2025,1/11/2026,12/11/2030,0,60,657,,,,,,No,,,,,,,Debt Consolidation,0.1098,0.00915,Current,0.2638,PP-A,0,25500,25500,554.18,,0.2638,0
Prosper,PAR_2026_1,2479462,12/31/2025,36,12/26/2025,1/26/2026,12/26/2028,0,36,678,,,,,,No,,,,,,,Other,0.1334,0.01112,Current,0.0578,PP-B,0,7691.46,7691.46,260.42,,0.0578,0
Prosper,PAR_2026_1,2472239,12/31/2025,60,12/23/2025,1/23/2026,12/23/2030,0,60,653,,,,,,No,,,,,,,Debt Consolidation,0.2085,0.01738,Current,0.2434,PP-C,0,12086.58,12086.58,325.96,,0.2434,0
Prosper,PAR_2026_1,2475391,12/31/2025,60,12/18/2025,1/18/2026,12/18/2030,0,60,757,,,,,,No,,,,,,,Household Expenses,0.0837,0.00698,Current,0.1647,PP-AA,1,2173.68,2173.68,44.46,,0.1647,0
Prosper,PAR_2026_1,2472179,12/31/2025,60,12/23/2025,1/23/2026,12/23/2030,0,60,725,,,,,,No,,,,,,,Debt Consolidation,0.1511,0.01259,Current,0.4052,PP-B,1,27500,27500,655.81,,0.4052,0
Prosper,PAR_2026_1,2475229,12/31/2025,60,12/18/2025,1/18/2026,12/18/2030,0,60,708,,,,,,No,,,,,,,Debt Consolidation,0.2298,0.01915,Current,0.2649,PP-D,0,22000,22000,619.94,,0.2649,0
Prosper,PAR_2026_1,2465280,12/31/2025,48,12/11/2025,1/11/2026,12/11/2029,0,48,721,,,,,,No,,,,,,,Debt Consolidation,0.08,0.00667,Current,0.0879,PP-AA,1,6000,6000,146.48,,0.0879,0
Prosper,PAR_2026_1,2475694,12/31/2025,60,12/18/2025,1/18/2026,12/18/2030,0,60,785,,,,,,No,,,,,,,Debt Consolidation,0.08,0.00667,Current,0.286,PP-AA,0,9781.55,9781.55,198.33,,0.286,0
Prosper,PAR_2026_1,2464397,12/31/2025,60,12/10/2025,1/10/2026,12/10/2030,0,60,686,,,,,,No,,,,,,,Large Purchase,0.08,0.00667,Current,0.098,PP-AA,0,2000,2000,40.55,,0.098,0
Prosper,PAR_2026_1,2480392,12/31/2025,60,12/29/2025,1/29/2026,12/29/2030,0,60,781,,,,,,No,,,,,,,Debt Consolidation,0.08,0.00667,Current,0.0552,PP-AA,0,7500,7500,152.07,,0.0552,0
Prosper,PAR_2026_1,2472449,12/31/2025,60,12/23/2025,1/23/2026,12/23/2030,0,60,670,,,,,,No,,,,,,,Debt Consolidation,0.2241,0.01868,Current,0.3479,PP-D,0,29500,29500,821.65,,0.3479,0
Prosper,PAR_2026_1,2467006,12/31/2025,60,12/5/2025,1/5/2026,12/5/2030,0,60,695,,,,,,No,,,,,,,Debt Consolidation,0.144,0.012,Current,0.1822,PP-B,0,30500,30500,716.02,,0.1822,0
Prosper,PAR_2026_1,2469641,12/31/2025,36,12/18/2025,1/18/2026,12/18/2028,0,36,638,,,,,,No,,,,,,,Other,0.1173,0.00978,Current,0.2314,PP-A,1,2000,2000,66.17,,0.2314,0
Prosper,PAR_2026_1,2475081,12/31/2025,60,12/30/2025,1/30/2026,12/30/2030,0,60,786,,,,,,No,,,,,,,Other,0.0885,0.00738,Current,0.4047,PP-AA,0,5434.19,5434.19,112.41,,0.4047,0
Prosper,PAR_2026_1,2470171,12/31/2025,60,12/10/2025,1/10/2026,12/10/2030,0,60,610,,,,,,No,,,,,,,Debt Consolidation,0.2901,0.02418,Current,0.0576,PP-E,0,10969.89,10969.89,348.27,,0.0576,0
Prosper,PAR_2026_1,2462498,12/31/2025,48,12/9/2025,1/9/2026,12/9/2029,0,48,725,,,,,,No,,,,,,,Household Expenses,0.1423,0.01186,Current,0.23,PP-B,1,6000,6000,164.65,,0.23,0
Prosper,PAR_2026_1,2460542,12/31/2025,36,12/3/2025,1/3/2026,12/3/2028,0,36,655,,,,,,No,,,,,,,Household Expenses,0.277,0.02308,Current,0.2687,PP-E,1,4500,4500,185.41,,0.2687,0
Prosper,PAR_2026_1,2461172,12/31/2025,60,12/4/2025,1/4/2026,12/4/2030,0,60,656,,,,,,No,,,,,,,Large Purchase,0.11,0.00917,Current,0.1126,PP-A,0,7607.87,7607.87,165.41,,0.1126,0
Prosper,PAR_2026_1,2475853,12/31/2025,60,12/19/2025,1/19/2026,12/19/2030,0,60,717,,,,,,No,,,,,,,Large Purchase,0.1044,0.0087,Current,0.2381,PP-A,0,3260.52,3260.52,69.98,,0.2381,0
Prosper,PAR_2026_1,2479258,12/31/2025,60,12/24/2025,1/24/2026,12/24/2030,0,60,749,,,,,,No,,,,,,,Debt Consolidation,0.1125,0.00938,Current,0.0539,PP-A,0,10868.38,10868.38,237.66,,0.0539,0
Prosper,PAR_2026_1,2480140,12/31/2025,36,12/29/2025,1/29/2026,12/29/2028,0,36,727,,,,,,No,,,,,,,Home Improvement,0.08,0.00667,Current,0.3944,PP-AA,1,12000,12000,376.04,,0.3944,0
Prosper,PAR_2026_1,2471413,12/31/2025,60,12/12/2025,1/12/2026,12/12/2030,0,60,649,,,,,,No,,,,,,,Debt Consolidation,0.1148,0.00957,Current,0.1014,PP-A,0,8000,8000,175.86,,0.1014,0
Prosper,PAR_2026_1,2463500,12/31/2025,60,12/9/2025,1/9/2026,12/9/2030,0,60,675,,,,,,No,,,,,,,Debt Consolidation,0.1475,0.01229,Current,0.2553,PP-B,0,41000,41000,970.02,,0.2553,0
Prosper,PAR_2026_1,2473274,12/31/2025,60,12/24/2025,1/24/2026,12/24/2030,0,60,663,,,,,,No,,,,,,,Debt Consolidation,0.2359,0.01966,Current,0.0743,PP-D,0,5000,5000,142.65,,0.0743,0
Prosper,PAR_2026_1,2481502,12/31/2025,36,12/30/2025,1/30/2026,12/30/2028,0,36,684,,,,,,No,,,,,,,Debt Consolidation,0.277,0.02308,Current,0.419,PP-E,0,2221.98,2221.98,91.55,,0.419,0
Prosper,PAR_2026_1,2462916,12/31/2025,48,12/9/2025,1/9/2026,12/9/2029,0,48,645,,,,,,No,,,,,,,Debt Consolidation,0.1771,0.01476,Current,0.0479,PP-C,0,2000,2000,58.45,,0.0479,0
Prosper,PAR_2026_1,2462859,12/31/2025,60,12/9/2025,1/9/2026,12/9/2030,0,49,750,,,,,,No,,,,,,,Debt Consolidation,0.0965,0.00804,Current,0.1814,PP-A,0,8500,7202.3,179.14,,0.1814,0
Prosper,PAR_2026_1,2464249,12/31/2025,60,12/1/2025,1/1/2026,12/1/2030,0,60,686,,,,,,No,,,,,,,Home Improvement,0.2463,0.02053,Current,0.3255,PP-D,1,17000,17000,495.29,,0.3255,0
Prosper,PAR_2026_1,2475645,12/31/2025,60,12/30/2025,1/30/2026,12/30/2030,0,60,686,,,,,,No,,,,,,,Other,0.16,0.01333,Current,0.1655,PP-B,0,3000,3000,72.95,,0.1655,0
Prosper,PAR_2026_1,2466005,12/31/2025,36,12/12/2025,1/12/2026,12/12/2028,0,36,719,,,,,,No,,,,,,,Debt Consolidation,0.0814,0.00678,Current,0.1364,PP-AA,1,48000,48000,1507.25,,0.1364,0
Prosper,PAR_2026_1,2464616,12/31/2025,60,12/10/2025,1/10/2026,12/10/2030,0,60,743,,,,,,No,,,,,,,Debt Consolidation,0.1106,0.00922,Current,0.3332,PP-A,1,14128.9,14128.9,307.62,,0.3332,0
Prosper,PAR_2026_1,2473784,12/31/2025,60,12/26/2025,1/26/2026,12/26/2030,0,60,685,,,,,,No,,,,,,,Debt Consolidation,0.1855,0.01546,Current,0.2566,PP-C,0,25000,25000,642.34,,0.2566,0
Prosper,PAR_2026_1,2469548,12/31/2025,48,12/18/2025,1/18/2026,12/18/2029,0,48,629,,,,,,No,,,,,,,Large Purchase,0.1223,0.01019,Current,0.1679,PP-A,1,10868.38,10868.38,287.44,,0.1679,0
Prosper,PAR_2026_1,2473985,12/31/2025,60,12/26/2025,1/26/2026,12/26/2030,0,60,669,,,,,,No,,,,,,,Debt Consolidation,0.1358,0.01132,Current,0.2406,PP-B,0,22000,22000,507.12,,0.2406,0
Prosper,PAR_2026_1,2468033,12/31/2025,60,12/16/2025,1/16/2026,12/16/2030,0,60,673,,,,,,No,,,,,,,Debt Consolidation,0.1361,0.01134,Current,0.1522,PP-B,0,10438.41,10438.41,240.78,,0.1522,0
Prosper,PAR_2026_1,2465532,12/31/2025,36,12/12/2025,1/12/2026,12/12/2028,0,36,672,,,,,,No,,,,,,,Large Purchase,0.2244,0.0187,Current,0.1643,PP-D,0,2500,2500,96.05,,0.1643,0
Prosper,PAR_2026_1,2468153,12/31/2025,60,12/16/2025,1/16/2026,12/16/2030,0,60,674,,,,,,No,,,,,,,Auto,0.138,0.0115,Current,0.1217,PP-B,1,5000,5000,115.82,,0.1217,0
Prosper,PAR_2026_1,2468434,12/31/2025,60,12/9/2025,1/9/2026,12/9/2030,0,60,768,,,,,,No,,,,,,,Debt Consolidation,0.1633,0.01361,Current,0.2858,PP-B,1,25000,25000,612.34,,0.2858,0
Prosper,PAR_2026_1,2472684,12/31/2025,60,12/24/2025,1/24/2026,12/24/2030,0,60,675,,,,,,No,,,,,,,Debt Consolidation,0.252,0.021,Current,0.2054,PP-D,0,8887.9,8887.9,261.91,,0.2054,0
Prosper,PAR_2026_1,2475031,12/31/2025,36,12/17/2025,1/17/2026,12/17/2028,0,36,690,,,,,,No,,,,,,,Debt Consolidation,0.1678,0.01398,Current,0.1481,PP-C,0,7000,7000,248.8,,0.1481,0
Prosper,PAR_2026_1,2475369,12/31/2025,60,12/30/2025,1/30/2026,12/30/2030,0,60,724,,,,,,No,,,,,,,Debt Consolidation,0.2243,0.01869,Current,0.2827,PP-D,0,24000,24000,668.73,,0.2827,0
Prosper,PAR_2026_1,2466953,12/31/2025,48,12/16/2025,1/16/2026,12/16/2029,0,48,706,,,,,,No,,,,,,,Other,0.2646,0.02205,Current,0.3147,PP-E,0,3332.96,3332.96,113.24,,0.3147,0
Prosper,PAR_2026_1,2472240,12/31/2025,48,12/23/2025,1/23/2026,12/23/2029,0,48,686,,,,,,No,,,,,,,Debt Consolidation,0.2646,0.02205,Current,0.3102,PP-E,0,2500,2500,84.94,,0.3102,0
Prosper,PAR_2026_1,2467717,12/31/2025,60,12/8/2025,1/8/2026,12/8/2030,0,60,670,,,,,,No,,,,,,,Debt Consolidation,0.2455,0.02046,Current,0.155,PP-E,0,10000,10000,290.88,,0.155,0
Prosper,PAR_2026_1,2482129,12/31/2025,48,12/31/2025,1/31/2026,12/31/2029,0,48,654,,,,,,No,,,,,,,Debt Consolidation,0.1381,0.01151,Current,0.1218,PP-B,0,7500,7500,204.23,,0.1218,0
Prosper,PAR_2026_1,2465785,12/31/2025,36,12/3/2025,1/3/2026,12/3/2028,0,36,680,,,,,,No,,,,,,,Debt Consolidation,0.2093,0.01744,Current,0.2618,PP-D,1,2000,2000,75.28,,0.2618,0
Prosper,PAR_2026_1,2473051,12/31/2025,36,12/16/2025,1/16/2026,12/16/2028,0,36,718,,,,,,No,,,,,,,Debt Consolidation,0.1286,0.01072,Current,0.0589,PP-B,0,3296.34,3296.34,110.84,,0.0589,0
Prosper,PAR_2026_1,2465403,12/31/2025,60,12/12/2025,1/12/2026,12/12/2030,0,60,776,,,,,,No,,,,,,,Large Purchase,0.1077,0.00898,Current,0.2285,PP-A,0,4000,4000,86.51,,0.2285,0
Prosper,PAR_2026_1,2479396,12/31/2025,48,12/24/2025,1/24/2026,12/24/2029,0,48,651,,,,,,No,,,,,,,Debt Consolidation,0.2808,0.0234,Current,0.1352,PP-E,1,20000,20000,697.96,,0.1352,0
Prosper,PAR_2026_1,2463894,12/31/2025,60,12/10/2025,1/10/2026,12/10/2030,0,60,767,,,,,,No,,,,,,,Home Improvement,0.1387,0.01156,Current,0.1702,PP-B,0,6000,6000,139.21,,0.1702,0
Prosper,PAR_2026_1,2479729,12/31/2025,60,12/26/2025,1/26/2026,12/26/2030,0,60,648,,,,,,No,,,,,,,Debt Consolidation,0.1946,0.01622,Current,0.0933,PP-C,0,12073.4,12073.4,316.25,,0.0933,0
