vint_moyy,fico_bkt,fico_bkt_coupon
202503,[680-710),0.167056303358281
202503,[710-750),0.144097687195706
202503,[750+),0.115448227375301
202504,[0-620),0.269000768102499
202504,[620-650),0.257281471362401
202504,[650-680),0.191968874509077
202504,[680-710),0.164340319983824
202504,[710-750),0.142835866321469
202504,[750+),0.115528074646072
202505,[0-620),0.264459188738961
202505,[620-650),0.255221753229787
202505,[650-680),0.188565467737456
202505,[680-710),0.163333751795006
202505,[710-750),0.14148249429178
202505,[750+),0.113923867606709
202506,[0-620),0.262531797725934
202506,[620-650),0.256038905810237
202506,[650-680),0.187258624711803
202506,[680-710),0.160817744336413
202506,[710-750),0.138922532445148
202506,[750+),0.112458376746342
202507,[0-620),0.27037760674233
202507,[620-650),0.256148788615104
202507,[650-680),0.18597161140177
202507,[680-710),0.160281628165493
202507,[710-750),0.13701666747149
202507,[750+),0.111707572692003
202508,[0-620),0.276107948323306
202508,[620-650),0.251858350265699
202508,[650-680),0.184585618199008
202508,[680-710),0.159187851079704
202508,[710-750),0.134816496202537
202508,[750+),0.109705275365086
202509,[0-620),0.273560481960507
202509,[620-650),0.254305027543294
202509,[650-680),0.187257438358336
202509,[680-710),0.159452118039394
202509,[710-750),0.133395456812563
202509,[750+),0.109148791254571
202510,[0-620),0.272084781877833
202510,[620-650),0.253629056517031
202510,[650-680),0.188210300371083
202510,[680-710),0.158851048585662
202510,[710-750),0.131799320105956
202510,[750+),0.106770035661921
202511,[0-620),0.271136488943298
202511,[620-650),0.252370808562572
202511,[650-680),0.18758200840643
202511,[680-710),0.158125821852397
202511,[710-750),0.132989002029706
202511,[750+),0.107851899621089
202512,[0-620),0.270064828188227
202512,[620-650),0.244324781189461
202512,[650-680),0.18662174351037
202512,[680-710),0.153639056162112
202512,[710-750),0.129809625877958
202512,[750+),0.107633314404127
202601,[0-620),0.267783846118357
202601,[620-650),0.24382362975178
202601,[650-680),0.185481930455425
202601,[680-710),0.150167080107056
202601,[710-750),0.128840301965588
202601,[750+),0.105304564284206
202602,[0-620),0.268161951877652
202602,[620-650),0.244574641998372
202602,[650-680),0.188087661264165
202602,[680-710),0.151356520025794
202602,[710-750),0.127591031901378
202602,[750+),0.102941685889514
202603,[0-620),0.268161951877652
202603,[620-650),0.244574641998372
202603,[650-680),0.188087661264165
202603,[680-710),0.151356520025794
202603,[710-750),0.127591031901378
202603,[750+),0.102941685889514
202604,[0-620),0.268161951877652
202604,[620-650),0.244574641998372
202604,[650-680),0.188087661264165
202604,[680-710),0.151356520025794
202604,[710-750),0.127591031901378
202604,[750+),0.102941685889514
