source_platform,vint_moyy,fico_bkt,fico_bkt_coupon
Upgrade,202302,[680-710),0.148456505740921
Upgrade,202302,[710-750),0.122572653132736
Upgrade,202302,[750+),0.113696667423668
Upgrade,202303,[0-620),0.257088681971714
Upgrade,202303,[620-650),0.246065789028322
Upgrade,202303,[650-680),0.169678927880022
Upgrade,202303,[680-710),0.146855569242987
Upgrade,202303,[710-750),0.121350497161148
Upgrade,202303,[750+),0.107277917889186
Upgrade,202304,[0-620),0.257431857541393
Upgrade,202304,[620-650),0.248397145583118
Upgrade,202304,[650-680),0.178092251075212
Upgrade,202304,[680-710),0.1486349304966
Upgrade,202304,[710-750),0.131294123125108
Upgrade,202304,[750+),0.113055591315659
Upgrade,202305,[0-620),0.254872391286747
Upgrade,202305,[620-650),0.249426783211728
Upgrade,202305,[650-680),0.167836542161725
Upgrade,202305,[680-710),0.147403139823732
Upgrade,202305,[710-750),0.131922843570722
Upgrade,202305,[750+),0.113701593578317
Upgrade,202306,[0-620),0.252355750847671
Upgrade,202306,[620-650),0.250436373232183
Upgrade,202306,[650-680),0.167082863661284
Upgrade,202306,[680-710),0.148946629540376
Upgrade,202306,[710-750),0.133398496575295
Upgrade,202306,[750+),0.115122947388727
Upgrade,202307,[0-620),0.256974447804994
Upgrade,202307,[620-650),0.253144638493617
Upgrade,202307,[650-680),0.167830825646268
Upgrade,202307,[680-710),0.149503929579569
Upgrade,202307,[710-750),0.133171746059408
Upgrade,202307,[750+),0.115331516392277
Upgrade,202308,[0-620),0.254512420593978
Upgrade,202308,[620-650),0.252982165584232
Upgrade,202308,[650-680),0.170810098015892
Upgrade,202308,[680-710),0.147757593302141
Upgrade,202308,[710-750),0.13320464710568
Upgrade,202308,[750+),0.11656525035079
Upgrade,202309,[0-620),0.263057431115188
Upgrade,202309,[620-650),0.254300690545424
Upgrade,202309,[650-680),0.171869122588666
Upgrade,202309,[680-710),0.148834222191112
Upgrade,202309,[710-750),0.134738934903914
Upgrade,202309,[750+),0.116159427543426
Upgrade,202310,[0-620),0.276452034227386
Upgrade,202310,[620-650),0.263980675653582
Upgrade,202310,[650-680),0.192561477119752
Upgrade,202310,[680-710),0.14910976679002
Upgrade,202310,[710-750),0.138613526852074
Upgrade,202310,[750+),0.123600903433202
Upgrade,202311,[0-620),0.281072744213176
Upgrade,202311,[620-650),0.267623107397374
Upgrade,202311,[650-680),0.189884277169042
Upgrade,202311,[680-710),0.155618987486991
Upgrade,202311,[710-750),0.143021588788785
Upgrade,202311,[750+),0.129076801938739
Upgrade,202312,[0-620),0.284318799434544
Upgrade,202312,[620-650),0.2726965941227
Upgrade,202312,[650-680),0.200132473378059
Upgrade,202312,[680-710),0.157837634382745
Upgrade,202312,[710-750),0.145692622038739
Upgrade,202312,[750+),0.131045515269817
Upgrade,202401,[0-620),0.285274281145327
Upgrade,202401,[620-650),0.277987068562204
Upgrade,202401,[650-680),0.197513407287418
Upgrade,202401,[680-710),0.159767162273384
Upgrade,202401,[710-750),0.147122889459936
Upgrade,202401,[750+),0.134668586900964
Upgrade,202402,[0-620),0.28459637218934
Upgrade,202402,[620-650),0.283274265858657
Upgrade,202402,[650-680),0.194170669776005
Upgrade,202402,[680-710),0.160678313520282
Upgrade,202402,[710-750),0.149178474048798
Upgrade,202402,[750+),0.135023573356411
Upgrade,202403,[0-620),0.284121772010452
Upgrade,202403,[620-650),0.283757824795863
Upgrade,202403,[650-680),0.198418135513604
Upgrade,202403,[680-710),0.157712877553757
Upgrade,202403,[710-750),0.145416557111423
Upgrade,202403,[750+),0.128422321936064
Upgrade,202404,[0-620),0.28447681580706
Upgrade,202404,[620-650),0.283375281722752
Upgrade,202404,[650-680),0.201424497528656
Upgrade,202404,[680-710),0.1569094594016
Upgrade,202404,[710-750),0.143363140441804
Upgrade,202404,[750+),0.129274190980201
Upgrade,202405,[0-620),0.284427763148845
Upgrade,202405,[620-650),0.283410350405439
Upgrade,202405,[650-680),0.214773404273858
Upgrade,202405,[680-710),0.168023333345003
Upgrade,202405,[710-750),0.147615497928271
Upgrade,202405,[750+),0.128468667322002
Upgrade,202406,[0-620),0.283301227586062
Upgrade,202406,[620-650),0.281829525208945
Upgrade,202406,[650-680),0.209191426119066
Upgrade,202406,[680-710),0.158235136677486
Upgrade,202406,[710-750),0.143792133553272
Upgrade,202406,[750+),0.126016178439301
Upgrade,202407,[0-620),0.28268319513669
Upgrade,202407,[620-650),0.281399935275537
Upgrade,202407,[650-680),0.204703094842443
Upgrade,202407,[680-710),0.164984964872273
Upgrade,202407,[710-750),0.161355306299218
Upgrade,202407,[750+),0.150967771242396
Upgrade,202408,[0-620),0.282023023655075
Upgrade,202408,[620-650),0.280185414469202
Upgrade,202408,[650-680),0.203359766611851
Upgrade,202408,[680-710),0.162847255544001
Upgrade,202408,[710-750),0.152196226491651
Upgrade,202408,[750+),0.138731678874606
Upgrade,202409,[0-620),0.282324905082573
Upgrade,202409,[620-650),0.281821867948242
Upgrade,202409,[650-680),0.203817361009256
Upgrade,202409,[680-710),0.162424253753523
Upgrade,202409,[710-750),0.146575950376494
Upgrade,202409,[750+),0.132200670578186
Upgrade,202410,[0-620),0.282504859735325
Upgrade,202410,[620-650),0.280614237162396
Upgrade,202410,[650-680),0.197213667840144
Upgrade,202410,[680-710),0.157124275498244
Upgrade,202410,[710-750),0.145172119071671
Upgrade,202410,[750+),0.129625125869811
Upgrade,202411,[0-620),0.279465974506676
Upgrade,202411,[620-650),0.277853606199988
Upgrade,202411,[650-680),0.201734061680201
Upgrade,202411,[680-710),0.158539972692721
Upgrade,202411,[710-750),0.144516361018006
Upgrade,202411,[750+),0.126406961912952
Upgrade,202412,[0-620),0.279823832033755
Upgrade,202412,[620-650),0.275769893948711
Upgrade,202412,[650-680),0.203710360438747
Upgrade,202412,[680-710),0.156374491558757
Upgrade,202412,[710-750),0.141229824164561
Upgrade,202412,[750+),0.126480486548761
Upgrade,202501,[0-620),0.277197205665446
Upgrade,202501,[620-650),0.274837974987288
Upgrade,202501,[650-680),0.195524753336821
Upgrade,202501,[680-710),0.154480561723437
Upgrade,202501,[710-750),0.141731961578247
Upgrade,202501,[750+),0.124275256427176
Upgrade,202502,[0-620),0.272845013115965
Upgrade,202502,[620-650),0.269794685441549
Upgrade,202502,[650-680),0.195747498128867
Upgrade,202502,[680-710),0.150708908988607
Upgrade,202502,[710-750),0.138648055008152
Upgrade,202502,[750+),0.116765165413559
Upgrade,202503,[0-620),0.27368796791679
Upgrade,202503,[620-650),0.272104138655464
Upgrade,202503,[650-680),0.193058985293075
Upgrade,202503,[680-710),0.151438705724159
Upgrade,202503,[710-750),0.135940184237489
Upgrade,202503,[750+),0.115414808811424
Upgrade,202504,[0-620),0.269083400462505
Upgrade,202504,[620-650),0.272843157143685
Upgrade,202504,[650-680),0.183561452372609
Upgrade,202504,[680-710),0.147990437258859
Upgrade,202504,[710-750),0.134916139698469
Upgrade,202504,[750+),0.115751521997456
Upgrade,202505,[0-620),0.264401565876553
Upgrade,202505,[620-650),0.272508063098475
Upgrade,202505,[650-680),0.176981055299477
Upgrade,202505,[680-710),0.145834075282183
Upgrade,202505,[710-750),0.132862005032786
Upgrade,202505,[750+),0.113344060998708
Upgrade,202506,[0-620),0.262596518471046
Upgrade,202506,[620-650),0.271614310424745
Upgrade,202506,[650-680),0.179649873493936
Upgrade,202506,[680-710),0.145667959807259
Upgrade,202506,[710-750),0.132101807751452
Upgrade,202506,[750+),0.114774107389668
Upgrade,202507,[0-620),0.270470384472525
Upgrade,202507,[620-650),0.273251680097872
Upgrade,202507,[650-680),0.180012996590006
Upgrade,202507,[680-710),0.145692194308526
Upgrade,202507,[710-750),0.133664082233605
Upgrade,202507,[750+),0.117044596417024
Upgrade,202508,[0-620),0.276435696275038
Upgrade,202508,[620-650),0.27374898995547
Upgrade,202508,[650-680),0.179205264991939
Upgrade,202508,[680-710),0.146874190601883
Upgrade,202508,[710-750),0.133403184491517
Upgrade,202508,[750+),0.117418849087682
Upgrade,202509,[0-620),0.273942034070048
Upgrade,202509,[620-650),0.271600257327241
Upgrade,202509,[650-680),0.183808458015205
Upgrade,202509,[680-710),0.148330527885016
Upgrade,202509,[710-750),0.13180798674284
Upgrade,202509,[750+),0.117030256496541
Upgrade,202510,[0-620),0.272573629352431
Upgrade,202510,[620-650),0.27160156452141
Upgrade,202510,[650-680),0.183750750342915
Upgrade,202510,[680-710),0.147625434266348
Upgrade,202510,[710-750),0.131292210589286
Upgrade,202510,[750+),0.114161200708774
Upgrade,202511,[0-620),0.274054820318577
Upgrade,202511,[620-650),0.273112304109635
Upgrade,202511,[650-680),0.186547750042828
Upgrade,202511,[680-710),0.14909390939704
Upgrade,202511,[710-750),0.136356578426102
Upgrade,202511,[750+),0.116789191593072
Upgrade,202512,[0-620),0.275627654161645
Upgrade,202512,[620-650),0.273879346882116
Upgrade,202512,[650-680),0.188046873767199
Upgrade,202512,[680-710),0.149311239803947
Upgrade,202512,[710-750),0.132639708678317
Upgrade,202512,[750+),0.118197532547412
Upgrade,202601,[0-620),0.274401658406887
Upgrade,202601,[620-650),0.272818092267649
Upgrade,202601,[650-680),0.185619110999824
Upgrade,202601,[680-710),0.147485393128542
Upgrade,202601,[710-750),0.132008953985215
Upgrade,202601,[750+),0.117765436722624
Upgrade,202602,[0-620),0.27431598404371
Upgrade,202602,[620-650),0.272987053194365
Upgrade,202602,[650-680),0.189133731653659
Upgrade,202602,[680-710),0.143930148287999
Upgrade,202602,[710-750),0.128170064861194
Upgrade,202602,[750+),0.111798905260912
Upgrade,202603,[0-620),0.27431598404371
Upgrade,202603,[620-650),0.272987053194365
Upgrade,202603,[650-680),0.189133731653659
Upgrade,202603,[680-710),0.143930148287999
Upgrade,202603,[710-750),0.128170064861194
Upgrade,202603,[750+),0.111798905260912
Upgrade,202604,[0-620),0.27431598404371
Upgrade,202604,[620-650),0.272987053194365
Upgrade,202604,[650-680),0.189133731653659
Upgrade,202604,[680-710),0.143930148287999
Upgrade,202604,[710-750),0.128170064861194
Upgrade,202604,[750+),0.111798905260912
Upgrade,202605,[0-620),0.27431598404371
Upgrade,202605,[620-650),0.272987053194365
Upgrade,202605,[650-680),0.189133731653659
Upgrade,202605,[680-710),0.143930148287999
Upgrade,202605,[710-750),0.128170064861194
Upgrade,202605,[750+),0.111798905260912
Upstart,201405,[620-650),0.104008737864078
Upstart,201405,[650-680),0.106631221719457
Upstart,201405,[680-710),0.101920114942529
Upstart,201405,[710-750),0.0873487804878049
Upstart,201405,[750+),0.0944
Upstart,201406,[620-650),0.112222994652406
Upstart,201406,[650-680),0.108971905697446
Upstart,201406,[680-710),0.10006
Upstart,201406,[710-750),0.0901174731182796
Upstart,201406,[750+),0.0894455882352941
Upstart,201407,[620-650),0.107426382978723
Upstart,201407,[650-680),0.113379515640767
Upstart,201407,[680-710),0.10964374282434
Upstart,201407,[710-750),0.108609696969697
Upstart,201407,[750+),0.107554298642534
Upstart,201408,[620-650),0.128933948339483
Upstart,201408,[650-680),0.121660703812317
Upstart,201408,[680-710),0.119095637296835
Upstart,201408,[710-750),0.110986535552194
Upstart,201408,[750+),0.0947605769230769
Upstart,201409,[620-650),0.131614823529412
Upstart,201409,[650-680),0.126395028571429
Upstart,201409,[680-710),0.115253269098417
Upstart,201409,[710-750),0.110819416386083
Upstart,201409,[750+),0.0902379690949227
Upstart,201410,[620-650),0.131984253578732
Upstart,201410,[650-680),0.125792039312039
Upstart,201410,[680-710),0.113450582524272
Upstart,201410,[710-750),0.102183511777302
Upstart,201410,[750+),0.0966269746646796
Upstart,201411,[620-650),0.135777582417582
Upstart,201411,[650-680),0.12712255
Upstart,201411,[680-710),0.121186987522282
Upstart,201411,[710-750),0.104469812792512
Upstart,201411,[750+),0.0899145882352941
Upstart,201412,[620-650),0.138040126382306
Upstart,201412,[650-680),0.124839781464994
Upstart,201412,[680-710),0.111400287474333
Upstart,201412,[710-750),0.0961884502062463
Upstart,201412,[750+),0.0863526385224275
Upstart,201501,[620-650),0.122392916666667
Upstart,201501,[650-680),0.112249140577041
Upstart,201501,[680-710),0.102369710610933
Upstart,201501,[710-750),0.0896139506915214
Upstart,201501,[750+),0.0799799014778325
Upstart,201502,[620-650),0.115682417582418
Upstart,201502,[650-680),0.110683836912996
Upstart,201502,[680-710),0.0976852822580645
Upstart,201502,[710-750),0.0839623779946761
Upstart,201502,[750+),0.0774110474631751
Upstart,201503,[620-650),0.108108881578947
Upstart,201503,[650-680),0.112935613326603
Upstart,201503,[680-710),0.099664533492823
Upstart,201503,[710-750),0.088195928030303
Upstart,201503,[750+),0.0678769603880356
Upstart,201504,[620-650),0.111490846286701
Upstart,201504,[650-680),0.110550265755505
Upstart,201504,[680-710),0.106699864156802
Upstart,201504,[710-750),0.0993258033725739
Upstart,201504,[750+),0.0823728051391863
Upstart,201505,[620-650),0.105749225473322
Upstart,201505,[650-680),0.112424225083453
Upstart,201505,[680-710),0.107726028995168
Upstart,201505,[710-750),0.0928161210927886
Upstart,201505,[750+),0.0775215081967213
Upstart,201506,[620-650),0.144849236383295
Upstart,201506,[650-680),0.135046757716556
Upstart,201506,[680-710),0.114994772644333
Upstart,201506,[710-750),0.0969454671667966
Upstart,201506,[750+),0.0918921216965579
Upstart,201507,[620-650),0.140495814400559
Upstart,201507,[650-680),0.141087272286013
Upstart,201507,[680-710),0.123655407797591
Upstart,201507,[710-750),0.107078019300818
Upstart,201507,[750+),0.105741607945403
Upstart,201508,[620-650),0.155389449387837
Upstart,201508,[650-680),0.138895859801315
Upstart,201508,[680-710),0.124439341079858
Upstart,201508,[710-750),0.112936701122149
Upstart,201508,[750+),0.0840130818619583
Upstart,201509,[620-650),0.163505900011546
Upstart,201509,[650-680),0.150862689393939
Upstart,201509,[680-710),0.138120551180081
Upstart,201509,[710-750),0.128590232544255
Upstart,201509,[750+),0.128236508527132
Upstart,201510,[620-650),0.150365508553242
Upstart,201510,[650-680),0.130620387972842
Upstart,201510,[680-710),0.114834827280978
Upstart,201510,[710-750),0.0991433847237149
Upstart,201510,[750+),0.0881490033898305
Upstart,201511,[620-650),0.122608626593114
Upstart,201511,[650-680),0.117567845666441
Upstart,201511,[680-710),0.107367657973244
Upstart,201511,[710-750),0.0966335449939068
Upstart,201511,[750+),0.0793408146816294
Upstart,201512,[620-650),0.137039236390753
Upstart,201512,[650-680),0.12801742529258
Upstart,201512,[680-710),0.113320000457781
Upstart,201512,[710-750),0.0958682821090364
Upstart,201512,[750+),0.0889408655583665
Upstart,201601,[620-650),0.145104073749807
Upstart,201601,[650-680),0.128850023152533
Upstart,201601,[680-710),0.117441730077657
Upstart,201601,[710-750),0.105159177145378
Upstart,201601,[750+),0.0890222557248798
Upstart,201602,[620-650),0.151233427718287
Upstart,201602,[650-680),0.137166268882493
Upstart,201602,[680-710),0.126609831198833
Upstart,201602,[710-750),0.112262680628272
Upstart,201602,[750+),0.103326826420891
Upstart,201603,[620-650),0.159045512216569
Upstart,201603,[650-680),0.146621398358322
Upstart,201603,[680-710),0.129960688793719
Upstart,201603,[710-750),0.117308207923467
Upstart,201603,[750+),0.102717778482016
Upstart,201604,[620-650),0.150589567266495
Upstart,201604,[650-680),0.14589147444038
Upstart,201604,[680-710),0.123523541584194
Upstart,201604,[710-750),0.118825349669912
Upstart,201604,[750+),0.106264647586501
Upstart,201605,[620-650),0.141065560069646
Upstart,201605,[650-680),0.132835398779937
Upstart,201605,[680-710),0.125873361843254
Upstart,201605,[710-750),0.11816860671113
Upstart,201605,[750+),0.108667658489965
Upstart,201606,[620-650),0.139329210696571
Upstart,201606,[650-680),0.130077552557991
Upstart,201606,[680-710),0.130749923658437
Upstart,201606,[710-750),0.121938191712013
Upstart,201606,[750+),0.113139395294249
Upstart,201607,[620-650),0.142407964780484
Upstart,201607,[650-680),0.130547777655989
Upstart,201607,[680-710),0.126649600509779
Upstart,201607,[710-750),0.114433710848069
Upstart,201607,[750+),0.125016593913694
Upstart,201608,[620-650),0.135962112958716
Upstart,201608,[650-680),0.131752014996444
Upstart,201608,[680-710),0.121890963870515
Upstart,201608,[710-750),0.121646522735957
Upstart,201608,[750+),0.119358203329994
Upstart,201609,[620-650),0.128276918536009
Upstart,201609,[650-680),0.12698589076648
Upstart,201609,[680-710),0.118014681941513
Upstart,201609,[710-750),0.112493045076879
Upstart,201609,[750+),0.107717023096664
Upstart,201610,[620-650),0.13587439324065
Upstart,201610,[650-680),0.130737192513085
Upstart,201610,[680-710),0.122382943064749
Upstart,201610,[710-750),0.112453130003412
Upstart,201610,[750+),0.117713906346818
Upstart,201611,[620-650),0.133497058376175
Upstart,201611,[650-680),0.12991548708019
Upstart,201611,[680-710),0.120300972931563
Upstart,201611,[710-750),0.119376874712467
Upstart,201611,[750+),0.0985122794880664
Upstart,201612,[620-650),0.140590859046791
Upstart,201612,[650-680),0.135242264607932
Upstart,201612,[680-710),0.127575081750377
Upstart,201612,[710-750),0.119890895627645
Upstart,201612,[750+),0.115887344333748
Upstart,201701,[620-650),0.139730031058374
Upstart,201701,[650-680),0.135531752751906
Upstart,201701,[680-710),0.126369506621102
Upstart,201701,[710-750),0.115053893059879
Upstart,201701,[750+),0.102930753687614
Upstart,201702,[620-650),0.14436947762705
Upstart,201702,[650-680),0.137313635143406
Upstart,201702,[680-710),0.127487275876598
Upstart,201702,[710-750),0.118064998427508
Upstart,201702,[750+),0.108808674154129
Upstart,201703,[620-650),0.147134248759745
Upstart,201703,[650-680),0.133836589688001
Upstart,201703,[680-710),0.125143138019898
Upstart,201703,[710-750),0.114201181357481
Upstart,201703,[750+),0.108048507619548
Upstart,201704,[620-650),0.161016416236425
Upstart,201704,[650-680),0.150121588570602
Upstart,201704,[680-710),0.142313721913987
Upstart,201704,[710-750),0.130719157425419
Upstart,201704,[750+),0.128876122958917
Upstart,201705,[620-650),0.161488671590811
Upstart,201705,[650-680),0.152720508482654
Upstart,201705,[680-710),0.141844021904159
Upstart,201705,[710-750),0.133783613159036
Upstart,201705,[750+),0.122669617874295
Upstart,201706,[620-650),0.158968314739426
Upstart,201706,[650-680),0.147078400485336
Upstart,201706,[680-710),0.139142916549937
Upstart,201706,[710-750),0.135482713849736
Upstart,201706,[750+),0.119533564187075
Upstart,201707,[620-650),0.160323499706723
Upstart,201707,[650-680),0.150450749609702
Upstart,201707,[680-710),0.14088307869973
Upstart,201707,[710-750),0.132118915528715
Upstart,201707,[750+),0.12567477152406
Upstart,201708,[620-650),0.161112520675261
Upstart,201708,[650-680),0.152993656344769
Upstart,201708,[680-710),0.146547919985958
Upstart,201708,[710-750),0.139081666888919
Upstart,201708,[750+),0.13648169147805
Upstart,201709,[620-650),0.159414874490393
Upstart,201709,[650-680),0.151181900922321
Upstart,201709,[680-710),0.145140276281264
Upstart,201709,[710-750),0.137728529847415
Upstart,201709,[750+),0.126605844134209
Upstart,201710,[620-650),0.162826496719954
Upstart,201710,[650-680),0.158157610676385
Upstart,201710,[680-710),0.150931093363789
Upstart,201710,[710-750),0.141602537397357
Upstart,201710,[750+),0.131565227902428
Upstart,201711,[620-650),0.161840884343795
Upstart,201711,[650-680),0.156106123107209
Upstart,201711,[680-710),0.150943252215372
Upstart,201711,[710-750),0.138630710635466
Upstart,201711,[750+),0.133662536091579
Upstart,201712,[620-650),0.164166668010612
Upstart,201712,[650-680),0.161783359952447
Upstart,201712,[680-710),0.152040938789099
Upstart,201712,[710-750),0.139986686166632
Upstart,201712,[750+),0.137893689302992
Upstart,201801,[620-650),0.166360894679753
Upstart,201801,[650-680),0.162568812023509
Upstart,201801,[680-710),0.152881936531184
Upstart,201801,[710-750),0.140860938404329
Upstart,201801,[750+),0.131442009400705
Upstart,201802,[0-620),0.188451136363636
Upstart,201802,[620-650),0.165139321740275
Upstart,201802,[650-680),0.158256995640796
Upstart,201802,[680-710),0.152432673512634
Upstart,201802,[710-750),0.143937989047733
Upstart,201802,[750+),0.13915386748772
Upstart,201803,[0-620),0.15095306122449
Upstart,201803,[620-650),0.161683020177974
Upstart,201803,[650-680),0.158154060710547
Upstart,201803,[680-710),0.149149535625196
Upstart,201803,[710-750),0.13587177804496
Upstart,201803,[750+),0.13456850402842
Upstart,201804,[0-620),0.151841573033708
Upstart,201804,[620-650),0.163011916340489
Upstart,201804,[650-680),0.159843996936641
Upstart,201804,[680-710),0.153922031845622
Upstart,201804,[710-750),0.143259889891876
Upstart,201804,[750+),0.137623391165252
Upstart,201805,[0-620),0.149110328997705
Upstart,201805,[620-650),0.164521220311984
Upstart,201805,[650-680),0.163809946745391
Upstart,201805,[680-710),0.153203562093328
Upstart,201805,[710-750),0.143529452858684
Upstart,201805,[750+),0.130897359779325
Upstart,201806,[0-620),0.189437296037296
Upstart,201806,[620-650),0.180651879655103
Upstart,201806,[650-680),0.176359298923848
Upstart,201806,[680-710),0.165993693241978
Upstart,201806,[710-750),0.1534405877384
Upstart,201806,[750+),0.147087853348938
Upstart,201807,[0-620),0.200267503051675
Upstart,201807,[620-650),0.193533130908687
Upstart,201807,[650-680),0.188010365755925
Upstart,201807,[680-710),0.172223249551379
Upstart,201807,[710-750),0.156114100946846
Upstart,201807,[750+),0.153954470344734
Upstart,201808,[0-620),0.199284346355789
Upstart,201808,[620-650),0.194799970047237
Upstart,201808,[650-680),0.187157355777586
Upstart,201808,[680-710),0.176762636026883
Upstart,201808,[710-750),0.160557048991197
Upstart,201808,[750+),0.149685100499019
Upstart,201809,[0-620),0.197768232755621
Upstart,201809,[620-650),0.191545667798424
Upstart,201809,[650-680),0.18624677472317
Upstart,201809,[680-710),0.175763196191563
Upstart,201809,[710-750),0.160509409193603
Upstart,201809,[750+),0.150815219844285
Upstart,201810,[0-620),0.198931299504951
Upstart,201810,[620-650),0.194176827472792
Upstart,201810,[650-680),0.187278852582495
Upstart,201810,[680-710),0.177369410367215
Upstart,201810,[710-750),0.161877807208829
Upstart,201810,[750+),0.151063943956367
Upstart,201811,[0-620),0.180105882352941
Upstart,201811,[620-650),0.182929727919507
Upstart,201811,[650-680),0.17821532206831
Upstart,201811,[680-710),0.173691983821202
Upstart,201811,[710-750),0.160282787565334
Upstart,201811,[750+),0.15093234979237
Upstart,201812,[0-620),0.195599012790265
Upstart,201812,[620-650),0.187856681540629
Upstart,201812,[650-680),0.183885045093164
Upstart,201812,[680-710),0.175522230503875
Upstart,201812,[710-750),0.159849461519398
Upstart,201812,[750+),0.147964960042889
Upstart,201901,[0-620),0.189590099500025
Upstart,201901,[620-650),0.193270568083987
Upstart,201901,[650-680),0.186615493868925
Upstart,201901,[680-710),0.177060372395888
Upstart,201901,[710-750),0.162223780169924
Upstart,201901,[750+),0.153580057474705
Upstart,201902,[0-620),0.198661206618674
Upstart,201902,[620-650),0.194992071744026
Upstart,201902,[650-680),0.18393516190372
Upstart,201902,[680-710),0.176901757922923
Upstart,201902,[710-750),0.163137280154983
Upstart,201902,[750+),0.14731172548504
Upstart,201903,[0-620),0.191550409836066
Upstart,201903,[620-650),0.193452400225904
Upstart,201903,[650-680),0.186924912010559
Upstart,201903,[680-710),0.176163260333723
Upstart,201903,[710-750),0.15711264929554
Upstart,201903,[750+),0.146015186398806
Upstart,201904,[0-620),0.20159022794428
Upstart,201904,[620-650),0.19418592123777
Upstart,201904,[650-680),0.187173048327137
Upstart,201904,[680-710),0.174736488315417
Upstart,201904,[710-750),0.155317396546514
Upstart,201904,[750+),0.145154807426836
Upstart,201905,[0-620),0.198105180024234
Upstart,201905,[620-650),0.195089243409005
Upstart,201905,[650-680),0.189402003901663
Upstart,201905,[680-710),0.177427969360666
Upstart,201905,[710-750),0.160810860439658
Upstart,201905,[750+),0.146612172052933
Upstart,201906,[0-620),0.197722182842991
Upstart,201906,[620-650),0.195406977411792
Upstart,201906,[650-680),0.18887520679956
Upstart,201906,[680-710),0.178716082623553
Upstart,201906,[710-750),0.162550368524663
Upstart,201906,[750+),0.146471200630953
Upstart,201907,[0-620),0.201797266563944
Upstart,201907,[620-650),0.196843160474625
Upstart,201907,[650-680),0.188007643079907
Upstart,201907,[680-710),0.175533309149577
Upstart,201907,[710-750),0.157447782735112
Upstart,201907,[750+),0.142952897339093
Upstart,201908,[0-620),0.190203701399689
Upstart,201908,[620-650),0.190454405928381
Upstart,201908,[650-680),0.182706799216763
Upstart,201908,[680-710),0.165752391357799
Upstart,201908,[710-750),0.14705438378077
Upstart,201908,[750+),0.137568789788313
Upstart,201909,[0-620),0.19645230847779
Upstart,201909,[620-650),0.190098886428013
Upstart,201909,[650-680),0.182650119843082
Upstart,201909,[680-710),0.165592347471695
Upstart,201909,[710-750),0.147027097354539
Upstart,201909,[750+),0.133439910858728
Upstart,201910,[0-620),0.195280381001236
Upstart,201910,[620-650),0.187383059948213
Upstart,201910,[650-680),0.177045032542285
Upstart,201910,[680-710),0.162602260848328
Upstart,201910,[710-750),0.141550934948036
Upstart,201910,[750+),0.133734547615387
Upstart,201911,[0-620),0.198274165195508
Upstart,201911,[620-650),0.18298601937366
Upstart,201911,[650-680),0.170898084273028
Upstart,201911,[680-710),0.15241127389405
Upstart,201911,[710-750),0.13268177256805
Upstart,201911,[750+),0.122555857216129
Upstart,201912,[0-620),0.200336635301295
Upstart,201912,[620-650),0.188033407506716
Upstart,201912,[650-680),0.173155125577396
Upstart,201912,[680-710),0.155810494547578
Upstart,201912,[710-750),0.135709406840997
Upstart,201912,[750+),0.121570284353372
Upstart,202001,[0-620),0.19736259053935
Upstart,202001,[620-650),0.183283031172749
Upstart,202001,[650-680),0.171693281266622
Upstart,202001,[680-710),0.152919693753048
Upstart,202001,[710-750),0.131505662662813
Upstart,202001,[750+),0.124335073062377
Upstart,202002,[0-620),0.201745286127362
Upstart,202002,[620-650),0.185618018896508
Upstart,202002,[650-680),0.174069189186849
Upstart,202002,[680-710),0.153070201746691
Upstart,202002,[710-750),0.131572211826645
Upstart,202002,[750+),0.12665802059041
Upstart,202003,[0-620),0.209713807261028
Upstart,202003,[620-650),0.192593643336697
Upstart,202003,[650-680),0.175259517871106
Upstart,202003,[680-710),0.15453327152587
Upstart,202003,[710-750),0.131963121167433
Upstart,202003,[750+),0.122859256527851
Upstart,202004,[0-620),0.186638080495356
Upstart,202004,[620-650),0.1914227353707
Upstart,202004,[650-680),0.166849568482772
Upstart,202004,[680-710),0.154703345177225
Upstart,202004,[710-750),0.126016351377888
Upstart,202004,[750+),0.131652585881465
Upstart,202005,[0-620),0.165257142857143
Upstart,202005,[620-650),0.199469425087108
Upstart,202005,[650-680),0.172196538600942
Upstart,202005,[680-710),0.171085450525152
Upstart,202005,[710-750),0.162221779882114
Upstart,202005,[750+),0.135535583796664
Upstart,202006,[0-620),0.237505350686912
Upstart,202006,[620-650),0.211766073917392
Upstart,202006,[650-680),0.197590834243068
Upstart,202006,[680-710),0.180849784670355
Upstart,202006,[710-750),0.162987061626261
Upstart,202006,[750+),0.166309002519288
Upstart,202007,[0-620),0.23739421777054
Upstart,202007,[620-650),0.222493756057155
Upstart,202007,[650-680),0.204845145847674
Upstart,202007,[680-710),0.186927856244385
Upstart,202007,[710-750),0.168362764762898
Upstart,202007,[750+),0.16567718892
Upstart,202008,[0-620),0.244798047283782
Upstart,202008,[620-650),0.22170202186584
Upstart,202008,[650-680),0.20502865873995
Upstart,202008,[680-710),0.188828222033675
Upstart,202008,[710-750),0.169856454308674
Upstart,202008,[750+),0.161310792261828
Upstart,202009,[0-620),0.242633920243732
Upstart,202009,[620-650),0.221587005040099
Upstart,202009,[650-680),0.206141643912729
Upstart,202009,[680-710),0.185862963668339
Upstart,202009,[710-750),0.172302177333326
Upstart,202009,[750+),0.165957797573947
Upstart,202010,[0-620),0.241307431183779
Upstart,202010,[620-650),0.219084553905326
Upstart,202010,[650-680),0.203882945099026
Upstart,202010,[680-710),0.185623060941083
