Status	term	grade	C	D1M	D2M	D3M	D4M	PIF	LIQ
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
D4M	60	UP-D	1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
PIF	60	UP-D	1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
LIQ	60	UP-D	1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
C	60	UP-E	1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
			1.0	1.27	1.0	1.0	1.0	1.0	1.0
D1M	60	UP-E	1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
D2M	60	UP-E	1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
			1.0	1.0	1.0	1.0	1.0	1.0	1.0
